algorithm_name,env_n,size,best_solution,H,states,time,success
genetic_algorithm,22,15,"[5, 2, 8, 3, 14, 9, 1, 4, 11, 0, 6, 13, 10, 12, 7]",0,1100,0.10065770149230957,True
genetic_algorithm,23,15,"[12, 7, 1, 10, 6, 14, 0, 4, 8, 13, 11, 9, 2, 5, 3]",0,900,0.12587809562683105,True
genetic_algorithm,24,15,"[9, 12, 8, 3, 0, 10, 7, 11, 6, 2, 13, 1, 14, 4, 5]",1,10000,1.4202675819396973,False
genetic_algorithm,25,15,"[1, 12, 8, 11, 0, 2, 14, 5, 7, 13, 9, 4, 6, 3, 10]",1,10000,0.912524938583374,False
genetic_algorithm,26,15,"[5, 14, 6, 8, 2, 12, 7, 0, 10, 3, 9, 13, 4, 1, 11]",1,10000,0.9921321868896484,False
genetic_algorithm,27,15,"[8, 5, 9, 2, 14, 11, 6, 3, 13, 10, 12, 4, 1, 7, 0]",0,1150,0.1234743595123291,True
genetic_algorithm,28,15,"[9, 2, 6, 14, 0, 10, 8, 13, 5, 3, 1, 11, 7, 12, 4]",0,1900,0.1990492343902588,True
genetic_algorithm,29,15,"[11, 14, 6, 12, 10, 2, 7, 5, 1, 9, 0, 13, 3, 4, 8]",1,10000,0.9952468872070312,False
genetic_algorithm,30,15,"[5, 1, 10, 4, 11, 8, 12, 2, 6, 13, 9, 0, 14, 3, 7]",0,8000,0.8630013465881348,True
genetic_algorithm,31,15,"[2, 3, 10, 14, 11, 6, 5, 1, 12, 4, 13, 8, 0, 9, 7]",1,10000,1.0914487838745117,False
genetic_algorithm,32,15,"[9, 2, 8, 13, 4, 1, 14, 10, 6, 3, 12, 0, 11, 5, 7]",0,2500,0.286773681640625,True
genetic_algorithm,33,15,"[4, 6, 8, 0, 2, 12, 14, 9, 3, 10, 13, 11, 1, 5, 7]",0,4700,0.49810028076171875,True
genetic_algorithm,34,15,"[11, 3, 10, 6, 14, 1, 7, 12, 2, 8, 5, 9, 4, 13, 0]",0,7550,0.740856409072876,True
genetic_algorithm,35,15,"[5, 11, 2, 0, 6, 14, 12, 8, 1, 13, 4, 3, 9, 7, 10]",1,10000,1.0205702781677246,False
genetic_algorithm,36,15,"[12, 8, 13, 3, 7, 11, 2, 0, 5, 1, 9, 6, 10, 14, 4]",0,4800,0.509394645690918,True
genetic_algorithm,37,15,"[12, 3, 9, 2, 4, 8, 1, 11, 13, 0, 7, 5, 10, 14, 6]",0,1950,0.1918649673461914,True
genetic_algorithm,38,15,"[8, 5, 12, 6, 0, 14, 7, 13, 2, 9, 1, 4, 10, 3, 11]",0,2450,0.23021268844604492,True
genetic_algorithm,39,15,"[2, 7, 12, 4, 8, 14, 3, 11, 6, 9, 0, 5, 1, 13, 10]",1,10000,1.0079638957977295,False
genetic_algorithm,40,15,"[8, 14, 4, 0, 7, 12, 10, 5, 2, 9, 11, 3, 1, 6, 13]",0,1350,0.1420302391052246,True
genetic_algorithm,41,15,"[12, 6, 0, 10, 5, 13, 2, 7, 11, 1, 14, 4, 9, 3, 8]",0,750,0.0738835334777832,True
genetic_algorithm,42,15,"[7, 13, 1, 6, 2, 11, 14, 9, 3, 12, 10, 4, 0, 5, 8]",1,10000,0.9128537178039551,False
genetic_algorithm,43,15,"[13, 2, 6, 5, 1, 10, 4, 14, 11, 7, 0, 3, 8, 12, 9]",1,10000,0.9697737693786621,False
genetic_algorithm,44,15,"[3, 11, 9, 4, 2, 5, 14, 12, 0, 8, 6, 13, 1, 10, 7]",0,9800,0.8490443229675293,True
genetic_algorithm,45,15,"[5, 8, 14, 7, 13, 3, 1, 4, 10, 12, 9, 11, 2, 0, 6]",0,3950,0.3708486557006836,True
genetic_algorithm,46,15,"[3, 9, 4, 12, 8, 6, 1, 13, 0, 14, 7, 10, 2, 11, 5]",0,1100,0.10012173652648926,True
genetic_algorithm,47,15,"[9, 7, 10, 8, 3, 0, 4, 14, 5, 11, 6, 12, 2, 13, 1]",0,1400,0.13104772567749023,True
genetic_algorithm,48,15,"[1, 7, 5, 8, 11, 14, 4, 2, 12, 9, 6, 3, 0, 10, 13]",0,2450,0.2525203227996826,True
genetic_algorithm,49,15,"[3, 12, 10, 8, 13, 0, 4, 9, 1, 6, 14, 11, 2, 7, 5]",0,950,0.08016800880432129,True
csp_backtracking,0,4,"[2, 0, 3, 1]",0,5,0.00018310546875,True
csp_backtracking,1,4,"[2, 0, 3, 1]",0,21,4.506111145019531e-05,True
csp_backtracking,2,4,"[1, 3, 0, 2]",0,5,2.1696090698242188e-05,True
csp_backtracking,3,4,"[2, 0, 3, 1]",0,21,3.8623809814453125e-05,True
csp_backtracking,4,4,"[2, 0, 3, 1]",0,5,2.0503997802734375e-05,True
csp_backtracking,5,4,"[1, 3, 0, 2]",0,13,3.0040740966796875e-05,True
csp_backtracking,6,4,"[2, 0, 3, 1]",0,13,2.7179718017578125e-05,True
csp_backtracking,7,4,"[1, 3, 0, 2]",0,13,2.574920654296875e-05,True
csp_backtracking,8,4,"[2, 0, 3, 1]",0,13,6.508827209472656e-05,True
csp_backtracking,9,4,"[1, 3, 0, 2]",0,13,6.508827209472656e-05,True
csp_backtracking,10,4,"[2, 0, 3, 1]",0,13,6.461143493652344e-05,True
csp_backtracking,11,4,"[1, 3, 0, 2]",0,13,6.818771362304688e-05,True
csp_backtracking,12,4,"[2, 0, 3, 1]",0,13,6.628036499023438e-05,True
csp_backtracking,13,4,"[1, 3, 0, 2]",0,21,9.083747863769531e-05,True
csp_backtracking,14,4,"[1, 3, 0, 2]",0,5,4.00543212890625e-05,True
csp_backtracking,15,4,"[2, 0, 3, 1]",0,13,6.628036499023438e-05,True
csp_backtracking,16,4,"[1, 3, 0, 2]",0,21,8.797645568847656e-05,True
csp_backtracking,17,4,"[2, 0, 3, 1]",0,13,6.628036499023438e-05,True
csp_backtracking,18,4,"[2, 0, 3, 1]",0,5,4.1961669921875e-05,True
csp_backtracking,19,4,"[1, 3, 0, 2]",0,5,4.458427429199219e-05,True
csp_backtracking,20,4,"[2, 0, 3, 1]",0,5,4.315376281738281e-05,True
csp_backtracking,21,4,"[2, 0, 3, 1]",0,13,6.4849853515625e-05,True
csp_backtracking,22,4,"[2, 0, 3, 1]",0,13,6.580352783203125e-05,True
csp_backtracking,23,4,"[1, 3, 0, 2]",0,5,4.267692565917969e-05,True
csp_backtracking,24,4,"[1, 3, 0, 2]",0,5,3.981590270996094e-05,True
csp_backtracking,25,4,"[1, 3, 0, 2]",0,5,4.315376281738281e-05,True
csp_backtracking,26,4,"[2, 0, 3, 1]",0,21,9.083747863769531e-05,True
csp_backtracking,27,4,"[1, 3, 0, 2]",0,13,6.365776062011719e-05,True
csp_backtracking,28,4,"[1, 3, 0, 2]",0,5,4.172325134277344e-05,True
csp_backtracking,29,4,"[2, 0, 3, 1]",0,13,6.556510925292969e-05,True
csp_backtracking,30,4,"[1, 3, 0, 2]",0,5,4.172325134277344e-05,True
csp_backtracking,31,4,"[2, 0, 3, 1]",0,5,4.57763671875e-05,True
csp_backtracking,32,4,"[1, 3, 0, 2]",0,5,4.315376281738281e-05,True
csp_backtracking,33,4,"[2, 0, 3, 1]",0,21,9.369850158691406e-05,True
csp_backtracking,34,4,"[1, 3, 0, 2]",0,5,3.886222839355469e-05,True
csp_backtracking,35,4,"[1, 3, 0, 2]",0,13,6.747245788574219e-05,True
csp_backtracking,36,4,"[1, 3, 0, 2]",0,5,4.291534423828125e-05,True
csp_backtracking,37,4,"[1, 3, 0, 2]",0,5,4.315376281738281e-05,True
csp_backtracking,38,4,"[2, 0, 3, 1]",0,5,4.410743713378906e-05,True
csp_backtracking,39,4,"[2, 0, 3, 1]",0,13,6.771087646484375e-05,True
csp_backtracking,40,4,"[1, 3, 0, 2]",0,5,4.1484832763671875e-05,True
csp_backtracking,41,4,"[2, 0, 3, 1]",0,5,4.3392181396484375e-05,True
csp_backtracking,42,4,"[2, 0, 3, 1]",0,5,4.482269287109375e-05,True
csp_backtracking,43,4,"[2, 0, 3, 1]",0,5,4.291534423828125e-05,True
csp_backtracking,44,4,"[1, 3, 0, 2]",0,5,4.458427429199219e-05,True
csp_backtracking,45,4,"[1, 3, 0, 2]",0,21,9.131431579589844e-05,True
csp_backtracking,46,4,"[2, 0, 3, 1]",0,5,4.363059997558594e-05,True
csp_backtracking,47,4,"[1, 3, 0, 2]",0,13,6.67572021484375e-05,True
csp_backtracking,48,4,"[1, 3, 0, 2]",0,13,6.628036499023438e-05,True
csp_backtracking,49,4,"[2, 0, 3, 1]",0,13,6.651878356933594e-05,True
csp_backtracking,0,8,"[4, 6, 1, 3, 7, 0, 2, 5]",0,9,0.0001316070556640625,True
csp_backtracking,1,8,"[3, 5, 7, 2, 0, 6, 4, 1]",0,19,0.000194549560546875,True
csp_backtracking,2,8,"[5, 2, 6, 1, 3, 7, 0, 4]",0,9,0.00012636184692382812,True
csp_backtracking,3,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,9,0.00012111663818359375,True
csp_backtracking,4,8,"[1, 5, 7, 2, 0, 3, 6, 4]",0,21,0.00020241737365722656,True
csp_backtracking,5,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,39,0.0003108978271484375,True
csp_backtracking,6,8,"[5, 1, 6, 0, 3, 7, 4, 2]",0,9,0.000125885009765625,True
csp_backtracking,7,8,"[6, 3, 1, 7, 5, 0, 2, 4]",0,9,0.00011801719665527344,True
csp_backtracking,8,8,"[5, 0, 4, 1, 7, 2, 6, 3]",0,33,0.00025153160095214844,True
csp_backtracking,9,8,"[3, 1, 6, 4, 0, 7, 5, 2]",0,19,0.0001430511474609375,True
csp_backtracking,10,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,39,0.00024247169494628906,True
csp_backtracking,11,8,"[1, 3, 5, 7, 2, 0, 6, 4]",0,81,0.00041294097900390625,True
csp_backtracking,12,8,"[3, 0, 4, 7, 5, 2, 6, 1]",0,17,0.00016546249389648438,True
csp_backtracking,13,8,"[3, 5, 7, 2, 0, 6, 4, 1]",0,21,0.00021719932556152344,True
csp_backtracking,14,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,111,0.0007433891296386719,True
csp_backtracking,15,8,"[7, 3, 0, 2, 5, 1, 6, 4]",0,119,0.0006966590881347656,True
csp_backtracking,16,8,"[4, 0, 7, 5, 2, 6, 1, 3]",0,13,0.00011229515075683594,True
csp_backtracking,17,8,"[3, 7, 0, 4, 6, 1, 5, 2]",0,9,0.0001201629638671875,True
csp_backtracking,18,8,"[1, 4, 6, 0, 2, 7, 5, 3]",0,17,0.00017404556274414062,True
csp_backtracking,19,8,"[5, 3, 0, 4, 7, 1, 6, 2]",0,33,0.00027942657470703125,True
csp_backtracking,20,8,"[1, 4, 6, 0, 2, 7, 5, 3]",0,103,0.0007164478302001953,True
csp_backtracking,21,8,"[4, 7, 3, 0, 6, 1, 5, 2]",0,17,0.00010991096496582031,True
csp_backtracking,22,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,51,0.0002834796905517578,True
csp_backtracking,23,8,"[7, 3, 0, 2, 5, 1, 6, 4]",0,217,0.0012960433959960938,True
csp_backtracking,24,8,"[3, 6, 2, 7, 1, 4, 0, 5]",0,15,0.00016450881958007812,True
csp_backtracking,25,8,"[5, 1, 6, 0, 2, 4, 7, 3]",0,57,0.00035762786865234375,True
csp_backtracking,26,8,"[2, 4, 7, 3, 0, 6, 1, 5]",0,21,0.00020194053649902344,True
csp_backtracking,27,8,"[3, 7, 0, 4, 6, 1, 5, 2]",0,29,0.00026035308837890625,True
csp_backtracking,28,8,"[3, 0, 4, 7, 5, 2, 6, 1]",0,39,0.00018644332885742188,True
csp_backtracking,29,8,"[3, 1, 7, 4, 6, 0, 2, 5]",0,19,0.00021219253540039062,True
csp_backtracking,30,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,13,0.00015664100646972656,True
csp_backtracking,31,8,"[4, 0, 7, 5, 2, 6, 1, 3]",0,9,0.00011992454528808594,True
csp_backtracking,32,8,"[4, 7, 3, 0, 2, 5, 1, 6]",0,17,0.00019931793212890625,True
csp_backtracking,33,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,81,0.0005612373352050781,True
csp_backtracking,34,8,"[3, 5, 7, 2, 0, 6, 4, 1]",0,33,0.00023555755615234375,True
csp_backtracking,35,8,"[0, 6, 3, 5, 7, 1, 4, 2]",0,177,0.00104522705078125,True
csp_backtracking,36,8,"[1, 7, 5, 0, 2, 4, 6, 3]",0,97,0.0005655288696289062,True
csp_backtracking,37,8,"[3, 0, 4, 7, 1, 6, 2, 5]",0,61,0.0004093647003173828,True
csp_backtracking,38,8,"[7, 3, 0, 2, 5, 1, 6, 4]",0,29,0.0002961158752441406,True
csp_backtracking,39,8,"[6, 3, 1, 7, 5, 0, 2, 4]",0,15,0.00019049644470214844,True
csp_backtracking,40,8,"[2, 4, 1, 7, 0, 6, 3, 5]",0,21,0.00018739700317382812,True
csp_backtracking,41,8,"[0, 4, 7, 5, 2, 6, 1, 3]",0,187,0.0012068748474121094,True
csp_backtracking,42,8,"[3, 7, 4, 2, 0, 6, 1, 5]",0,25,0.0002493858337402344,True
csp_backtracking,43,8,"[6, 1, 3, 0, 7, 4, 2, 5]",0,9,6.699562072753906e-05,True
csp_backtracking,44,8,"[2, 6, 1, 7, 5, 3, 0, 4]",0,27,0.00014281272888183594,True
csp_backtracking,45,8,"[5, 7, 1, 3, 0, 6, 4, 2]",0,95,0.0006563663482666016,True
csp_backtracking,46,8,"[6, 1, 5, 2, 0, 3, 7, 4]",0,49,0.0003898143768310547,True
csp_backtracking,47,8,"[6, 1, 5, 2, 0, 3, 7, 4]",0,25,0.00022912025451660156,True
csp_backtracking,48,8,"[6, 4, 2, 0, 5, 7, 1, 3]",0,81,0.0004372596740722656,True
csp_backtracking,49,8,"[7, 2, 0, 5, 1, 4, 6, 3]",0,129,0.0012388229370117188,True
csp_backtracking,0,10,"[7, 5, 8, 1, 4, 0, 3, 6, 9, 2]",0,11,0.0002224445343017578,True
csp_backtracking,1,10,"[6, 4, 2, 8, 5, 9, 1, 3, 0, 7]",0,75,0.0006880760192871094,True
csp_backtracking,2,10,"[5, 0, 4, 6, 8, 2, 7, 1, 3, 9]",0,209,0.0019330978393554688,True
csp_backtracking,3,10,"[1, 6, 4, 2, 8, 3, 9, 7, 5, 0]",0,87,0.0008542537689208984,True
csp_backtracking,4,10,"[8, 3, 1, 7, 2, 0, 6, 4, 9, 5]",0,63,0.00047969818115234375,True
csp_backtracking,5,10,"[2, 7, 5, 1, 9, 4, 0, 3, 8, 6]",0,113,0.0008804798126220703,True
csp_backtracking,6,10,"[5, 2, 0, 9, 7, 4, 1, 3, 8, 6]",0,189,0.0015213489532470703,True
csp_backtracking,7,10,"[8, 4, 7, 0, 2, 5, 1, 6, 9, 3]",0,129,0.0011653900146484375,True
csp_backtracking,8,10,"[8, 1, 5, 0, 9, 6, 4, 2, 7, 3]",0,143,0.0012373924255371094,True
csp_backtracking,9,10,"[9, 7, 4, 1, 3, 0, 6, 8, 5, 2]",0,165,0.0007255077362060547,True
csp_backtracking,10,10,"[5, 3, 1, 9, 7, 2, 0, 8, 6, 4]",0,17,0.0002803802490234375,True
csp_backtracking,11,10,"[2, 6, 1, 3, 7, 9, 4, 8, 5, 0]",0,65,0.0006749629974365234,True
csp_backtracking,12,10,"[8, 2, 5, 1, 9, 4, 0, 7, 3, 6]",0,139,0.001321554183959961,True
csp_backtracking,13,10,"[3, 9, 0, 8, 5, 2, 6, 1, 7, 4]",0,155,0.001341104507446289,True
csp_backtracking,14,10,"[9, 5, 3, 8, 0, 2, 6, 1, 7, 4]",0,33,0.0001780986785888672,True
csp_backtracking,15,10,"[5, 0, 4, 6, 8, 2, 7, 1, 3, 9]",0,85,0.0005588531494140625,True
csp_backtracking,16,10,"[6, 8, 5, 1, 9, 0, 2, 4, 7, 3]",0,61,0.0006325244903564453,True
csp_backtracking,17,10,"[7, 1, 4, 0, 8, 3, 9, 6, 2, 5]",0,319,0.0016963481903076172,True
csp_backtracking,18,10,"[0, 8, 6, 1, 3, 7, 9, 4, 2, 5]",0,15,0.00010609626770019531,True
csp_backtracking,19,10,"[9, 5, 2, 8, 3, 0, 7, 1, 4, 6]",0,33,0.0002639293670654297,True
csp_backtracking,20,10,"[5, 0, 2, 9, 7, 1, 3, 8, 6, 4]",0,163,0.0013158321380615234,True
csp_backtracking,21,10,"[7, 2, 8, 3, 9, 0, 5, 1, 4, 6]",0,81,0.0007023811340332031,True
csp_backtracking,22,10,"[5, 7, 2, 0, 8, 6, 9, 3, 1, 4]",0,99,0.0008139610290527344,True
csp_backtracking,23,10,"[7, 5, 1, 8, 0, 3, 6, 9, 2, 4]",0,33,0.00036263465881347656,True
csp_backtracking,24,10,"[4, 1, 3, 9, 6, 8, 5, 2, 0, 7]",0,75,0.0008151531219482422,True
csp_backtracking,25,10,"[5, 3, 6, 9, 7, 2, 0, 8, 1, 4]",0,43,0.000408172607421875,True
csp_backtracking,26,10,"[2, 8, 5, 7, 1, 3, 0, 6, 4, 9]",0,45,0.0004551410675048828,True
csp_backtracking,27,10,"[9, 4, 1, 5, 0, 2, 6, 8, 3, 7]",0,15,0.0002110004425048828,True
csp_backtracking,28,10,"[5, 7, 4, 1, 3, 9, 6, 8, 2, 0]",0,11,0.00017261505126953125,True
csp_backtracking,29,10,"[3, 5, 2, 9, 1, 6, 8, 0, 7, 4]",0,11,0.00015544891357421875,True
csp_backtracking,30,10,"[3, 5, 9, 4, 6, 0, 2, 7, 1, 8]",0,15,0.0002040863037109375,True
csp_backtracking,31,10,"[4, 6, 9, 3, 1, 8, 2, 5, 7, 0]",0,109,0.0010612010955810547,True
csp_backtracking,32,10,"[4, 2, 9, 6, 1, 5, 8, 0, 7, 3]",0,19,0.0002694129943847656,True
csp_backtracking,33,10,"[0, 8, 4, 9, 7, 3, 1, 6, 2, 5]",0,209,0.0015385150909423828,True
csp_backtracking,34,10,"[2, 8, 5, 7, 1, 3, 0, 6, 4, 9]",0,81,0.0008132457733154297,True
csp_backtracking,35,10,"[0, 2, 8, 6, 9, 3, 1, 4, 7, 5]",0,431,0.0028645992279052734,True
csp_backtracking,36,10,"[1, 3, 8, 6, 4, 9, 0, 5, 7, 2]",0,89,0.0003249645233154297,True
csp_backtracking,37,10,"[4, 2, 7, 3, 6, 0, 9, 1, 5, 8]",0,29,0.00016021728515625,True
csp_backtracking,38,10,"[7, 0, 2, 5, 8, 6, 9, 3, 1, 4]",0,65,0.0006077289581298828,True
csp_backtracking,39,10,"[8, 1, 9, 2, 5, 7, 0, 3, 6, 4]",0,25,0.00017833709716796875,True
csp_backtracking,40,10,"[9, 4, 2, 0, 6, 1, 7, 5, 3, 8]",0,23,0.00027632713317871094,True
csp_backtracking,41,10,"[0, 2, 5, 8, 6, 9, 3, 1, 7, 4]",0,39,0.0004291534423828125,True
csp_backtracking,42,10,"[7, 5, 2, 8, 1, 3, 9, 6, 4, 0]",0,49,0.00036263465881347656,True
csp_backtracking,43,10,"[8, 1, 7, 0, 3, 6, 9, 5, 2, 4]",0,85,0.0008919239044189453,True
csp_backtracking,44,10,"[4, 8, 3, 5, 9, 1, 6, 0, 2, 7]",0,195,0.0015323162078857422,True
csp_backtracking,45,10,"[1, 8, 0, 7, 4, 2, 9, 6, 3, 5]",0,103,0.0007433891296386719,True
csp_backtracking,46,10,"[3, 8, 2, 9, 1, 6, 4, 0, 7, 5]",0,83,0.0007050037384033203,True
csp_backtracking,47,10,"[0, 3, 8, 6, 9, 2, 5, 1, 4, 7]",0,149,0.001318216323852539,True
csp_backtracking,48,10,"[1, 6, 4, 7, 0, 3, 9, 2, 5, 8]",0,23,0.0003135204315185547,True
csp_backtracking,49,10,"[9, 3, 8, 4, 2, 0, 6, 1, 7, 5]",0,109,0.0010120868682861328,True
csp_backtracking,0,12,"[1, 3, 11, 9, 7, 4, 10, 0, 2, 5, 8, 6]",0,149,0.0017673969268798828,True
csp_backtracking,1,12,"[7, 9, 4, 6, 8, 0, 11, 1, 5, 2, 10, 3]",0,29,0.0004076957702636719,True
csp_backtracking,2,12,"[9, 0, 8, 11, 4, 1, 7, 10, 3, 6, 2, 5]",0,217,0.0016071796417236328,True
csp_backtracking,3,12,"[1, 5, 11, 2, 10, 7, 4, 0, 3, 9, 6, 8]",0,137,0.0005621910095214844,True
csp_backtracking,4,12,"[11, 9, 1, 5, 0, 8, 10, 2, 6, 3, 7, 4]",0,45,0.00020194053649902344,True
csp_backtracking,5,12,"[10, 2, 5, 11, 0, 3, 6, 9, 7, 4, 1, 8]",0,21,0.00015306472778320312,True
csp_backtracking,6,12,"[6, 8, 0, 2, 4, 9, 1, 10, 5, 3, 11, 7]",0,203,0.0009946823120117188,True
csp_backtracking,7,12,"[7, 2, 4, 6, 10, 0, 5, 11, 8, 1, 3, 9]",0,23,0.0003445148468017578,True
csp_backtracking,8,12,"[7, 2, 10, 3, 6, 4, 9, 11, 0, 5, 1, 8]",0,87,0.0009436607360839844,True
csp_backtracking,9,12,"[8, 2, 9, 7, 3, 10, 0, 5, 1, 4, 6, 11]",0,201,0.00201416015625,True
csp_backtracking,10,12,"[11, 6, 0, 7, 4, 1, 9, 2, 10, 8, 3, 5]",0,19,0.0002918243408203125,True
csp_backtracking,11,12,"[2, 7, 1, 8, 11, 9, 4, 0, 5, 3, 10, 6]",0,139,0.0017876625061035156,True
csp_backtracking,12,12,"[9, 3, 0, 7, 10, 1, 6, 4, 11, 8, 5, 2]",0,77,0.0009694099426269531,True
csp_backtracking,13,12,"[8, 3, 1, 6, 11, 0, 10, 5, 9, 2, 4, 7]",0,13,0.00024771690368652344,True
csp_backtracking,14,12,"[10, 0, 3, 8, 4, 1, 9, 2, 6, 11, 7, 5]",0,249,0.0022847652435302734,True
csp_backtracking,15,12,"[4, 9, 1, 10, 2, 7, 3, 0, 8, 5, 11, 6]",0,57,0.0006613731384277344,True
csp_backtracking,16,12,"[8, 11, 5, 0, 2, 10, 7, 3, 1, 9, 4, 6]",0,275,0.0016753673553466797,True
csp_backtracking,17,12,"[10, 0, 7, 5, 2, 8, 1, 11, 9, 3, 6, 4]",0,445,0.0021708011627197266,True
csp_backtracking,18,12,"[0, 10, 4, 7, 11, 3, 1, 6, 9, 5, 2, 8]",0,423,0.003763437271118164,True
csp_backtracking,19,12,"[9, 11, 2, 5, 1, 6, 0, 10, 7, 4, 8, 3]",0,21,0.0003819465637207031,True
csp_backtracking,20,12,"[5, 9, 2, 6, 10, 3, 7, 0, 4, 11, 1, 8]",0,27,0.00035572052001953125,True
csp_backtracking,21,12,"[8, 3, 9, 4, 2, 0, 6, 11, 1, 5, 7, 10]",0,19,0.00010395050048828125,True
csp_backtracking,22,12,"[4, 1, 10, 5, 9, 11, 3, 8, 6, 2, 0, 7]",0,45,0.0002028942108154297,True
csp_backtracking,23,12,"[7, 2, 8, 5, 0, 10, 6, 11, 1, 4, 9, 3]",0,65,0.0002722740173339844,True
csp_backtracking,24,12,"[4, 6, 10, 0, 2, 5, 7, 9, 11, 8, 1, 3]",0,161,0.0006282329559326172,True
csp_backtracking,25,12,"[8, 0, 4, 6, 1, 9, 11, 5, 2, 10, 3, 7]",0,25,0.0001304149627685547,True
csp_backtracking,26,12,"[4, 8, 3, 9, 6, 2, 0, 10, 7, 5, 1, 11]",0,17,9.608268737792969e-05,True
csp_backtracking,27,12,"[5, 9, 4, 10, 3, 11, 2, 7, 1, 6, 8, 0]",0,171,0.0006651878356933594,True
csp_backtracking,28,12,"[6, 9, 0, 8, 4, 2, 7, 10, 1, 11, 5, 3]",0,47,0.00027489662170410156,True
csp_backtracking,29,12,"[7, 11, 8, 0, 4, 1, 9, 2, 6, 10, 3, 5]",0,605,0.003686666488647461,True
csp_backtracking,30,12,"[1, 6, 9, 5, 10, 0, 4, 11, 8, 3, 7, 2]",0,17,0.00011897087097167969,True
csp_backtracking,31,12,"[4, 1, 9, 5, 2, 8, 11, 0, 7, 10, 6, 3]",0,53,0.0002295970916748047,True
csp_backtracking,32,12,"[6, 10, 2, 0, 5, 3, 1, 9, 11, 8, 4, 7]",0,43,0.00019812583923339844,True
csp_backtracking,33,12,"[0, 5, 9, 11, 1, 3, 7, 2, 10, 8, 6, 4]",0,243,0.0024137496948242188,True
csp_backtracking,34,12,"[10, 7, 9, 0, 3, 1, 11, 8, 6, 4, 2, 5]",0,409,0.004149198532104492,True
csp_backtracking,35,12,"[11, 2, 4, 6, 8, 10, 1, 3, 0, 9, 7, 5]",0,89,0.00038552284240722656,True
csp_backtracking,36,12,"[6, 10, 0, 4, 1, 8, 11, 3, 7, 9, 2, 5]",0,131,0.0016565322875976562,True
csp_backtracking,37,12,"[4, 1, 5, 10, 6, 11, 3, 8, 0, 2, 9, 7]",0,13,0.0002014636993408203,True
csp_backtracking,38,12,"[7, 9, 1, 6, 0, 3, 11, 4, 8, 10, 5, 2]",0,49,0.0005812644958496094,True
csp_backtracking,39,12,"[5, 8, 11, 1, 4, 9, 0, 3, 7, 10, 2, 6]",0,163,0.0018138885498046875,True
csp_backtracking,40,12,"[10, 1, 7, 0, 2, 6, 9, 11, 4, 8, 3, 5]",0,255,0.002850770950317383,True
csp_backtracking,41,12,"[9, 4, 1, 5, 10, 2, 7, 11, 8, 3, 0, 6]",0,81,0.0010564327239990234,True
csp_backtracking,42,12,"[7, 2, 8, 6, 4, 10, 0, 11, 3, 5, 9, 1]",0,13,0.00026416778564453125,True
csp_backtracking,43,12,"[10, 2, 11, 5, 8, 1, 3, 0, 7, 9, 4, 6]",0,135,0.001577615737915039,True
csp_backtracking,44,12,"[5, 11, 6, 4, 2, 8, 3, 7, 10, 1, 9, 0]",0,31,0.00037360191345214844,True
csp_backtracking,45,12,"[5, 8, 10, 7, 4, 2, 0, 6, 9, 11, 1, 3]",0,55,0.0006129741668701172,True
csp_backtracking,46,12,"[7, 10, 0, 2, 4, 1, 8, 11, 9, 6, 3, 5]",0,45,0.0006628036499023438,True
csp_backtracking,47,12,"[9, 5, 2, 4, 10, 8, 11, 1, 3, 6, 0, 7]",0,225,0.0020599365234375,True
csp_backtracking,48,12,"[10, 6, 11, 3, 5, 0, 8, 1, 4, 2, 7, 9]",0,2013,0.011930465698242188,True
csp_backtracking,49,12,"[8, 10, 0, 6, 1, 9, 11, 3, 7, 4, 2, 5]",0,323,0.0012269020080566406,True
csp_backtracking,0,15,"[1, 3, 11, 9, 4, 13, 10, 2, 6, 14, 7, 0, 8, 12, 5]",0,88,0.0005369186401367188,True
csp_backtracking,1,15,"[14, 2, 5, 12, 1, 4, 11, 13, 8, 3, 0, 7, 10, 6, 9]",0,1560,0.012915372848510742,True
csp_backtracking,2,15,"[9, 3, 5, 0, 2, 12, 10, 8, 13, 1, 4, 7, 11, 6, 14]",0,502,0.0028846263885498047,True
csp_backtracking,3,15,"[12, 9, 13, 6, 14, 1, 5, 7, 0, 11, 3, 8, 10, 4, 2]",0,740,0.006921291351318359,True
csp_backtracking,4,15,"[9, 5, 0, 2, 10, 8, 14, 12, 4, 6, 1, 11, 13, 3, 7]",0,212,0.0032274723052978516,True
csp_backtracking,5,15,"[2, 4, 8, 14, 3, 9, 0, 12, 1, 7, 5, 11, 13, 10, 6]",0,244,0.0024156570434570312,True
csp_backtracking,6,15,"[6, 10, 0, 14, 11, 7, 3, 1, 13, 4, 9, 12, 8, 5, 2]",0,220,0.0037827491760253906,True
csp_backtracking,7,15,"[3, 12, 14, 2, 0, 7, 11, 13, 6, 10, 1, 4, 9, 5, 8]",0,1666,0.01427912712097168,True
csp_backtracking,8,15,"[13, 4, 7, 9, 0, 6, 1, 14, 2, 11, 8, 3, 12, 10, 5]",0,52,0.0008389949798583984,True
